Fecha,País,Número de vistas de página
11 abr 2021,France,2
11 abr 2021,Spain,4
12 abr 2021,United States,1
12 abr 2021,Colombia,2
12 abr 2021,Argentina,110
12 abr 2021,Panama,1
12 abr 2021,(not set),1
12 abr 2021,Spain,3
12 abr 2021,Paraguay,2
13 abr 2021,United States,3
13 abr 2021,France,3
13 abr 2021,Spain,1
13 abr 2021,Brazil,5
13 abr 2021,Argentina,141
13 abr 2021,Paraguay,9
13 abr 2021,Chile,3
14 abr 2021,Mexico,2
14 abr 2021,(not set),2
14 abr 2021,Panama,1
14 abr 2021,Argentina,234
14 abr 2021,Spain,1
15 abr 2021,Spain,1
15 abr 2021,Guatemala,1
15 abr 2021,Uruguay,1
15 abr 2021,United States,8
15 abr 2021,Argentina,111
16 abr 2021,Spain,2
16 abr 2021,Argentina,78
17 abr 2021,Argentina,47
17 abr 2021,Spain,1
17 abr 2021,(not set),2
17 abr 2021,Chile,2
18 abr 2021,Brazil,1
18 abr 2021,Colombia,2
18 abr 2021,Mexico,1
18 abr 2021,Peru,7
18 abr 2021,Spain,4
18 abr 2021,Argentina,18
18 abr 2021,United States,1
19 abr 2021,Chile,1
19 abr 2021,Paraguay,2
19 abr 2021,Peru,2
19 abr 2021,Mexico,22
19 abr 2021,Argentina,75
19 abr 2021,Spain,3
20 abr 2021,Paraguay,1
20 abr 2021,Spain,3
20 abr 2021,Argentina,263
20 abr 2021,(not set),1
20 abr 2021,Bolivia,2
20 abr 2021,Dominican Republic,1
21 abr 2021,Colombia,3
21 abr 2021,Ecuador,1
21 abr 2021,Paraguay,1
21 abr 2021,Spain,3
21 abr 2021,Argentina,79
21 abr 2021,Peru,2
22 abr 2021,Argentina,135
22 abr 2021,Spain,1
22 abr 2021,Guatemala,1
22 abr 2021,Chile,1
22 abr 2021,Peru,2
22 abr 2021,Nicaragua,1
23 abr 2021,South Korea,1
23 abr 2021,Argentina,145
23 abr 2021,Spain,1
23 abr 2021,Colombia,1
23 abr 2021,Chile,1
24 abr 2021,Paraguay,3
24 abr 2021,Guatemala,1
24 abr 2021,Panama,2
24 abr 2021,Ecuador,1
24 abr 2021,Peru,1
24 abr 2021,Colombia,1
24 abr 2021,Argentina,86
24 abr 2021,Germany,1
24 abr 2021,United States,4
24 abr 2021,Spain,1
25 abr 2021,Argentina,69
25 abr 2021,Spain,2
25 abr 2021,Mexico,3
26 abr 2021,Argentina,114
26 abr 2021,Singapore,1
26 abr 2021,Paraguay,2
26 abr 2021,Finland,9
26 abr 2021,Panama,1
26 abr 2021,Spain,1
27 abr 2021,Argentina,101
27 abr 2021,United States,1
27 abr 2021,Chile,1
27 abr 2021,Paraguay,2
27 abr 2021,Guatemala,1
27 abr 2021,Mexico,1
27 abr 2021,Spain,1
28 abr 2021,Costa Rica,1
28 abr 2021,Uruguay,1
28 abr 2021,Argentina,127
28 abr 2021,Spain,2
29 abr 2021,United States,1
29 abr 2021,Spain,2
29 abr 2021,Argentina,66
29 abr 2021,Ireland,6
29 abr 2021,Dominican Republic,1
29 abr 2021,Brazil,1
30 abr 2021,Peru,8
30 abr 2021,Spain,3
30 abr 2021,Mexico,4
30 abr 2021,Brazil,2
30 abr 2021,Argentina,46
1 may 2021,Spain,2
1 may 2021,Chile,1
1 may 2021,Canada,1
1 may 2021,Argentina,40
1 may 2021,Peru,1
2 may 2021,Peru,1
2 may 2021,Argentina,52
2 may 2021,Spain,2
2 may 2021,Nicaragua,9
2 may 2021,Paraguay,1
2 may 2021,Poland,1
2 may 2021,Ecuador,1
2 may 2021,Brazil,1
3 may 2021,Argentina,109
3 may 2021,Mexico,1
3 may 2021,Chile,1
3 may 2021,Ecuador,1
3 may 2021,Spain,4
4 may 2021,Argentina,122
4 may 2021,Mexico,1
4 may 2021,Spain,2
5 may 2021,Colombia,10
5 may 2021,Spain,16
5 may 2021,United States,1
5 may 2021,Argentina,117
6 may 2021,Spain,7
6 may 2021,United States,5
6 may 2021,Uruguay,8
6 may 2021,Ecuador,1
6 may 2021,Argentina,104
6 may 2021,Venezuela,1
6 may 2021,Peru,1
7 may 2021,United States,4
7 may 2021,Argentina,95
7 may 2021,Spain,1
8 may 2021,Uruguay,1
8 may 2021,Cuba,1
8 may 2021,Mexico,1
8 may 2021,Spain,6
8 may 2021,Argentina,36
9 may 2021,Argentina,109
9 may 2021,Colombia,3
9 may 2021,Cuba,2
9 may 2021,Nicaragua,1
9 may 2021,Spain,1
9 may 2021,Brazil,1
10 may 2021,Argentina,122
10 may 2021,Spain,2
10 may 2021,Peru,2
10 may 2021,Brazil,5
11 may 2021,Argentina,112
11 may 2021,Paraguay,1
11 may 2021,Spain,3
11 may 2021,United States,1
11 may 2021,Peru,1
11 may 2021,(not set),1
12 may 2021,Ukraine,2
12 may 2021,Argentina,63
12 may 2021,Spain,1
12 may 2021,Poland,1
12 may 2021,Indonesia,1
13 may 2021,Bolivia,1
13 may 2021,Indonesia,7
13 may 2021,Chile,1
13 may 2021,Spain,5
13 may 2021,Argentina,158
14 may 2021,Mexico,2
14 may 2021,Nicaragua,1
14 may 2021,Spain,3
14 may 2021,Indonesia,5
14 may 2021,Argentina,91
15 may 2021,Uruguay,1
15 may 2021,Peru,1
15 may 2021,Spain,2
15 may 2021,Chile,9
15 may 2021,Mexico,1
15 may 2021,Cuba,1
15 may 2021,Argentina,43
16 may 2021,Spain,1
16 may 2021,Mexico,2
16 may 2021,Argentina,43
16 may 2021,Switzerland,1
17 may 2021,Argentina,447
17 may 2021,Colombia,1
17 may 2021,Spain,1
17 may 2021,Paraguay,1
17 may 2021,Mexico,2
18 may 2021,Spain,3
18 may 2021,Argentina,118
18 may 2021,Paraguay,2
19 may 2021,Mexico,3
19 may 2021,Spain,3
19 may 2021,Brazil,1
19 may 2021,Peru,1
19 may 2021,Argentina,92
19 may 2021,Paraguay,3
20 may 2021,Mexico,3
20 may 2021,Spain,4
20 may 2021,United States,6
20 may 2021,Argentina,100
20 may 2021,Honduras,20
20 may 2021,Ecuador,2
21 may 2021,Mexico,1
21 may 2021,Spain,2
21 may 2021,Paraguay,1
21 may 2021,Argentina,97
22 may 2021,Ecuador,1
22 may 2021,Spain,1
22 may 2021,Argentina,32
22 may 2021,Peru,1
22 may 2021,Mexico,15
22 may 2021,Indonesia,3
23 may 2021,Argentina,29
23 may 2021,Mexico,10
23 may 2021,Colombia,1
23 may 2021,Georgia,3
23 may 2021,Spain,11
24 may 2021,Ecuador,1
24 may 2021,Spain,1
24 may 2021,Argentina,67
24 may 2021,Japan,1
24 may 2021,Chile,1
24 may 2021,Paraguay,1
25 may 2021,Spain,2
25 may 2021,Nicaragua,1
25 may 2021,Mexico,4
25 may 2021,Peru,1
25 may 2021,Argentina,46
26 may 2021,Brazil,1
26 may 2021,Mexico,1
26 may 2021,United States,1
26 may 2021,Spain,10
26 may 2021,Singapore,1
26 may 2021,Argentina,129
27 may 2021,Spain,2
27 may 2021,Paraguay,1
27 may 2021,Mexico,1
27 may 2021,United States,6
27 may 2021,Japan,1
27 may 2021,Colombia,1
27 may 2021,Argentina,117
28 may 2021,Colombia,1
28 may 2021,Ecuador,1
28 may 2021,Peru,1
28 may 2021,Argentina,48
28 may 2021,United States,4
28 may 2021,Spain,1
29 may 2021,Brazil,23
29 may 2021,Argentina,71
29 may 2021,Poland,2
29 may 2021,United States,8
29 may 2021,Spain,2
30 may 2021,Peru,2
30 may 2021,Argentina,21
30 may 2021,Spain,1
31 may 2021,Ecuador,1
31 may 2021,Spain,1
31 may 2021,Mexico,1
31 may 2021,Colombia,8
31 may 2021,Chile,1
31 may 2021,Bolivia,3
31 may 2021,Paraguay,1
31 may 2021,Brazil,2
31 may 2021,Argentina,77
1 jun 2021,Dominican Republic,1
1 jun 2021,Argentina,138
1 jun 2021,Spain,2
1 jun 2021,Mexico,3
2 jun 2021,Ecuador,1
2 jun 2021,Argentina,109
2 jun 2021,Martinique,3
2 jun 2021,Spain,3
2 jun 2021,Chile,1
2 jun 2021,Uruguay,1
3 jun 2021,Argentina,85
3 jun 2021,Spain,1
4 jun 2021,Spain,1
4 jun 2021,Paraguay,1
4 jun 2021,Peru,1
4 jun 2021,Puerto Rico,1
4 jun 2021,Uruguay,2
4 jun 2021,Mexico,1
4 jun 2021,Argentina,71
5 jun 2021,Colombia,2
5 jun 2021,Argentina,39
5 jun 2021,Brazil,1
5 jun 2021,Honduras,1
5 jun 2021,Peru,1
5 jun 2021,Spain,3
6 jun 2021,Ecuador,1
6 jun 2021,United States,1
6 jun 2021,Colombia,1
6 jun 2021,Argentina,40
6 jun 2021,Spain,2
6 jun 2021,Paraguay,2
6 jun 2021,Venezuela,1
7 jun 2021,El Salvador,9
7 jun 2021,Paraguay,1
7 jun 2021,Argentina,72
7 jun 2021,Mexico,1
7 jun 2021,Ecuador,1
8 jun 2021,Chile,1
8 jun 2021,Brazil,1
8 jun 2021,Paraguay,5
8 jun 2021,Peru,1
8 jun 2021,Spain,5
8 jun 2021,Bolivia,1
8 jun 2021,Argentina,92
8 jun 2021,Colombia,1
9 jun 2021,Mexico,1
9 jun 2021,Brazil,9
9 jun 2021,Argentina,95
9 jun 2021,United States,2
9 jun 2021,Spain,5
9 jun 2021,Colombia,16
9 jun 2021,Paraguay,3
10 jun 2021,Portugal,1
10 jun 2021,United States,15
10 jun 2021,Uruguay,1
10 jun 2021,Peru,1
10 jun 2021,Paraguay,1
10 jun 2021,Argentina,123
11 jun 2021,Paraguay,2
11 jun 2021,Nicaragua,7
11 jun 2021,Canada,2
11 jun 2021,Spain,1
11 jun 2021,Ecuador,1
11 jun 2021,United States,1
11 jun 2021,Argentina,102
12 jun 2021,Spain,1
12 jun 2021,Brazil,12
12 jun 2021,Argentina,48
12 jun 2021,Peru,9
12 jun 2021,Uruguay,1
13 jun 2021,Ecuador,5
13 jun 2021,Guatemala,1
13 jun 2021,Spain,1
13 jun 2021,Argentina,22
13 jun 2021,Mexico,5
13 jun 2021,Brazil,12
14 jun 2021,Argentina,167
14 jun 2021,Spain,2
14 jun 2021,Mexico,3
14 jun 2021,Cuba,1
14 jun 2021,Brazil,27
14 jun 2021,United States,2
14 jun 2021,Paraguay,5
14 jun 2021,Ukraine,1
14 jun 2021,Canada,25
14 jun 2021,Peru,1
15 jun 2021,Peru,5
15 jun 2021,Spain,10
15 jun 2021,Argentina,186
15 jun 2021,Ecuador,1
16 jun 2021,Argentina,72
16 jun 2021,Spain,1
16 jun 2021,New Zealand,3
16 jun 2021,Mexico,3
17 jun 2021,United States,4
17 jun 2021,Argentina,125
17 jun 2021,Belgium,3
17 jun 2021,Cuba,1
17 jun 2021,Mexico,15
18 jun 2021,United States,1
18 jun 2021,Spain,3
18 jun 2021,Paraguay,2
18 jun 2021,Argentina,120
19 jun 2021,Paraguay,1
19 jun 2021,Venezuela,1
19 jun 2021,Argentina,47
19 jun 2021,Spain,1
20 jun 2021,Mexico,4
20 jun 2021,Spain,1
20 jun 2021,Argentina,31
20 jun 2021,Peru,2
20 jun 2021,Canada,1
21 jun 2021,Mexico,3
21 jun 2021,Argentina,36
21 jun 2021,Peru,1
22 jun 2021,Ecuador,1
22 jun 2021,Venezuela,1
22 jun 2021,Paraguay,1
22 jun 2021,Spain,6
22 jun 2021,Argentina,183
22 jun 2021,Cuba,1
22 jun 2021,Mexico,3
23 jun 2021,Spain,1
23 jun 2021,China,1
23 jun 2021,Argentina,127
23 jun 2021,France,1
24 jun 2021,Argentina,65
24 jun 2021,Sweden,4
24 jun 2021,Ireland,2
24 jun 2021,Ecuador,1
24 jun 2021,Mexico,1
24 jun 2021,United States,1
24 jun 2021,Spain,4
25 jun 2021,Argentina,111
25 jun 2021,Colombia,2
25 jun 2021,Mexico,2
25 jun 2021,Spain,1
26 jun 2021,Peru,1
26 jun 2021,Panama,1
26 jun 2021,Argentina,127
26 jun 2021,Spain,2
27 jun 2021,Peru,1
27 jun 2021,Spain,1
27 jun 2021,Panama,1
27 jun 2021,Argentina,85
28 jun 2021,Ireland,1
28 jun 2021,Ecuador,2
28 jun 2021,United States,4
28 jun 2021,Argentina,151
28 jun 2021,Spain,2
28 jun 2021,Brazil,9
28 jun 2021,Bolivia,2
28 jun 2021,Uruguay,3
28 jun 2021,Chile,1
28 jun 2021,Panama,2
28 jun 2021,Peru,2
29 jun 2021,Argentina,117
29 jun 2021,Mexico,2
29 jun 2021,Spain,3
30 jun 2021,Ecuador,1
30 jun 2021,Spain,1
30 jun 2021,Peru,2
30 jun 2021,Paraguay,2
30 jun 2021,Brazil,2
30 jun 2021,Argentina,107
1 jul 2021,Chile,1
1 jul 2021,United States,1
1 jul 2021,Paraguay,4
1 jul 2021,Spain,2
1 jul 2021,Dominican Republic,2
1 jul 2021,Argentina,36
1 jul 2021,Brazil,1
2 jul 2021,Argentina,81
2 jul 2021,Mexico,13
2 jul 2021,Spain,2
2 jul 2021,Uruguay,1
2 jul 2021,Chile,1
3 jul 2021,Ecuador,1
3 jul 2021,Spain,1
3 jul 2021,Argentina,44
4 jul 2021,Argentina,123
4 jul 2021,Spain,1
4 jul 2021,Bolivia,1
4 jul 2021,France,1
4 jul 2021,(not set),4
4 jul 2021,Chile,2
4 jul 2021,Mexico,1
5 jul 2021,Brazil,1
5 jul 2021,Mexico,1
5 jul 2021,Peru,1
5 jul 2021,Colombia,7
5 jul 2021,Cuba,8
5 jul 2021,Spain,4
5 jul 2021,Paraguay,5
5 jul 2021,Argentina,73
5 jul 2021,United States,1
6 jul 2021,Paraguay,2
6 jul 2021,Argentina,299
6 jul 2021,United States,1
6 jul 2021,Mexico,2
6 jul 2021,Austria,2
6 jul 2021,Spain,4
6 jul 2021,France,1
6 jul 2021,Peru,1
6 jul 2021,Panama,1
6 jul 2021,Chile,5
7 jul 2021,Dominican Republic,1
7 jul 2021,Portugal,4
7 jul 2021,Paraguay,4
7 jul 2021,Argentina,364
7 jul 2021,Australia,3
7 jul 2021,Mexico,1
7 jul 2021,Chile,1
7 jul 2021,Spain,30
8 jul 2021,Ecuador,1
8 jul 2021,Argentina,317
8 jul 2021,Chile,1
8 jul 2021,Paraguay,3
8 jul 2021,Spain,3
9 jul 2021,Mexico,4
9 jul 2021,Brazil,5
9 jul 2021,Chile,3
9 jul 2021,Argentina,114
9 jul 2021,Peru,15
9 jul 2021,Spain,7
10 jul 2021,Mexico,1
10 jul 2021,Panama,1
10 jul 2021,Guatemala,1
10 jul 2021,Costa Rica,1
10 jul 2021,Argentina,192
10 jul 2021,Spain,1
11 jul 2021,Mexico,4
11 jul 2021,Spain,1
11 jul 2021,Bolivia,1
11 jul 2021,Argentina,42
12 jul 2021,United States,1
12 jul 2021,Guatemala,1
12 jul 2021,Chile,1
12 jul 2021,Spain,2
12 jul 2021,Paraguay,2
12 jul 2021,Italy,3
12 jul 2021,Ecuador,3
12 jul 2021,Argentina,56
13 jul 2021,Argentina,128
13 jul 2021,Spain,2
13 jul 2021,Ecuador,2
13 jul 2021,(not set),1
13 jul 2021,Mexico,1
13 jul 2021,Peru,1
13 jul 2021,Bolivia,1
13 jul 2021,Uruguay,1
13 jul 2021,Colombia,2
13 jul 2021,Italy,2
14 jul 2021,United States,1
14 jul 2021,Brazil,1
14 jul 2021,Mexico,3
14 jul 2021,Argentina,62
14 jul 2021,Paraguay,3
14 jul 2021,Ecuador,1
14 jul 2021,Peru,2
14 jul 2021,Spain,1
15 jul 2021,Argentina,54
15 jul 2021,Chile,1
15 jul 2021,Mexico,1
15 jul 2021,Colombia,3
15 jul 2021,Spain,2
16 jul 2021,Spain,1
16 jul 2021,Argentina,45
16 jul 2021,Mexico,2
16 jul 2021,Colombia,12
17 jul 2021,Panama,1
17 jul 2021,Peru,1
17 jul 2021,Chile,2
17 jul 2021,Argentina,33
17 jul 2021,Spain,2
17 jul 2021,Italy,1
18 jul 2021,Germany,1
18 jul 2021,United States,1
18 jul 2021,Sweden,5
18 jul 2021,Dominican Republic,1
18 jul 2021,Spain,3
18 jul 2021,Argentina,22
18 jul 2021,Ireland,1
19 jul 2021,Argentina,49
19 jul 2021,Spain,1
19 jul 2021,Ecuador,1
19 jul 2021,Chile,1
19 jul 2021,Bolivia,1
19 jul 2021,Brazil,1
19 jul 2021,Switzerland,1
19 jul 2021,Paraguay,1
19 jul 2021,Venezuela,1
20 jul 2021,Spain,3
20 jul 2021,Chile,1
20 jul 2021,Mexico,3
20 jul 2021,Peru,5
20 jul 2021,Albania,1
20 jul 2021,Bolivia,1
20 jul 2021,Argentina,19
20 jul 2021,Ecuador,1
21 jul 2021,Spain,3
21 jul 2021,Uruguay,1
21 jul 2021,United States,2
21 jul 2021,Colombia,2
21 jul 2021,Dominican Republic,1
21 jul 2021,Peru,5
21 jul 2021,Argentina,37
22 jul 2021,Ecuador,2
22 jul 2021,Chile,1
22 jul 2021,United Kingdom,1
22 jul 2021,Spain,3
22 jul 2021,Argentina,60
23 jul 2021,Uruguay,1
23 jul 2021,Argentina,39
24 jul 2021,Argentina,59
24 jul 2021,Germany,1
24 jul 2021,Peru,1
24 jul 2021,Bolivia,2
25 jul 2021,Paraguay,1
25 jul 2021,United States,2
25 jul 2021,Sweden,1
25 jul 2021,Argentina,20
25 jul 2021,Ecuador,1
25 jul 2021,Ireland,1
26 jul 2021,Italy,2
26 jul 2021,Argentina,98
26 jul 2021,Ecuador,1
26 jul 2021,United States,1
26 jul 2021,Brazil,6
26 jul 2021,Spain,1
26 jul 2021,Peru,1
26 jul 2021,Ukraine,3
26 jul 2021,Colombia,3
27 jul 2021,Spain,2
27 jul 2021,Brazil,2
27 jul 2021,Argentina,79
27 jul 2021,Ukraine,6
27 jul 2021,Uruguay,1
27 jul 2021,Chile,1
28 jul 2021,Ukraine,2
28 jul 2021,Brazil,1
28 jul 2021,Japan,1
28 jul 2021,Spain,2
28 jul 2021,Argentina,77
28 jul 2021,Mexico,115
28 jul 2021,Paraguay,1
29 jul 2021,Venezuela,2
29 jul 2021,Ukraine,6
29 jul 2021,Argentina,81
29 jul 2021,Chile,9
29 jul 2021,Spain,3
29 jul 2021,Mexico,1
29 jul 2021,Brazil,1
29 jul 2021,Poland,1
29 jul 2021,Ecuador,1
29 jul 2021,Honduras,1
30 jul 2021,New Zealand,1
30 jul 2021,Argentina,73
30 jul 2021,Spain,1
30 jul 2021,Venezuela,5
30 jul 2021,Brazil,1
30 jul 2021,Mexico,2
30 jul 2021,Guatemala,1
30 jul 2021,Uruguay,1
31 jul 2021,Paraguay,1
31 jul 2021,Brazil,3
31 jul 2021,Argentina,20
31 jul 2021,Honduras,1
31 jul 2021,Spain,3
1 ago 2021,Argentina,112
1 ago 2021,Guatemala,2
1 ago 2021,Spain,1
1 ago 2021,Ireland,2
1 ago 2021,Austria,4
2 ago 2021,Chile,1
2 ago 2021,Bolivia,1
2 ago 2021,United States,1
2 ago 2021,Ecuador,1
2 ago 2021,Paraguay,1
2 ago 2021,Spain,2
2 ago 2021,Dominican Republic,1
2 ago 2021,Mexico,29
2 ago 2021,Argentina,120
2 ago 2021,Israel,1
3 ago 2021,Bolivia,9
3 ago 2021,Dominican Republic,2
3 ago 2021,Mexico,4
3 ago 2021,Argentina,41
3 ago 2021,Paraguay,2
3 ago 2021,Venezuela,1
3 ago 2021,Spain,2
4 ago 2021,Brazil,1
4 ago 2021,Bolivia,8
4 ago 2021,Spain,1
4 ago 2021,United States,2
4 ago 2021,Peru,4
4 ago 2021,Guatemala,1
4 ago 2021,Mexico,2
4 ago 2021,Ukraine,1
4 ago 2021,Hong Kong,1
4 ago 2021,Argentina,110
5 ago 2021,Mexico,2
5 ago 2021,Peru,1
5 ago 2021,Panama,1
5 ago 2021,Argentina,107
5 ago 2021,Costa Rica,1
5 ago 2021,Chile,1
5 ago 2021,Spain,1
6 ago 2021,Portugal,1
6 ago 2021,United States,2
6 ago 2021,Ireland,1
6 ago 2021,Mexico,4
6 ago 2021,Ecuador,1
6 ago 2021,Paraguay,1
6 ago 2021,Peru,8
6 ago 2021,Cuba,1
6 ago 2021,Argentina,52
6 ago 2021,El Salvador,1
6 ago 2021,Costa Rica,1
6 ago 2021,Spain,2
7 ago 2021,Venezuela,1
7 ago 2021,Mexico,5
7 ago 2021,Nicaragua,1
7 ago 2021,Spain,1
7 ago 2021,Italy,2
7 ago 2021,Argentina,146
8 ago 2021,Mexico,5
8 ago 2021,Honduras,1
8 ago 2021,Argentina,38
8 ago 2021,Spain,2
8 ago 2021,Paraguay,1
8 ago 2021,Chile,2
8 ago 2021,Peru,3
8 ago 2021,Uruguay,1
9 ago 2021,United States,2
9 ago 2021,Ecuador,1
9 ago 2021,Poland,1
9 ago 2021,Spain,1
9 ago 2021,Mexico,2
9 ago 2021,Uruguay,1
9 ago 2021,Argentina,119
10 ago 2021,United Kingdom,5
10 ago 2021,Nicaragua,1
10 ago 2021,Guatemala,1
10 ago 2021,Peru,2
10 ago 2021,Mexico,3
10 ago 2021,Sweden,1
10 ago 2021,Argentina,85
10 ago 2021,Spain,3
10 ago 2021,Ecuador,1
11 ago 2021,United States,14
11 ago 2021,Spain,2
11 ago 2021,Argentina,160
11 ago 2021,Peru,1
11 ago 2021,Brazil,1
11 ago 2021,Colombia,1
11 ago 2021,Mexico,2
11 ago 2021,Chile,7
12 ago 2021,(not set),1
12 ago 2021,Mexico,2
12 ago 2021,Spain,2
12 ago 2021,Paraguay,1
12 ago 2021,Brazil,2
12 ago 2021,Czechia,2
12 ago 2021,Peru,1
12 ago 2021,Argentina,134
13 ago 2021,Mexico,2
13 ago 2021,Colombia,1
13 ago 2021,Argentina,76
13 ago 2021,Spain,3
14 ago 2021,Mexico,2
14 ago 2021,Spain,3
14 ago 2021,Argentina,75
14 ago 2021,Peru,1
14 ago 2021,Costa Rica,1
15 ago 2021,Spain,2
15 ago 2021,Mexico,6
15 ago 2021,Dominican Republic,1
15 ago 2021,Argentina,55
16 ago 2021,Argentina,41
16 ago 2021,Peru,1
16 ago 2021,Costa Rica,1
16 ago 2021,Mexico,9
17 ago 2021,Mexico,12
17 ago 2021,United States,1
17 ago 2021,Ukraine,1
17 ago 2021,Spain,3
17 ago 2021,Chile,1
17 ago 2021,Argentina,598
18 ago 2021,Spain,3
18 ago 2021,Ukraine,1
18 ago 2021,Mexico,5
18 ago 2021,Argentina,69
19 ago 2021,Ukraine,4
19 ago 2021,Mexico,2
19 ago 2021,Argentina,209
19 ago 2021,Peru,3
19 ago 2021,Paraguay,2
19 ago 2021,Ecuador,1
19 ago 2021,Spain,4
20 ago 2021,Mexico,3
20 ago 2021,Guatemala,4
20 ago 2021,Ecuador,1
20 ago 2021,Argentina,91
21 ago 2021,Argentina,36
21 ago 2021,China,1
21 ago 2021,Mexico,3
21 ago 2021,United States,1
22 ago 2021,Brazil,1
22 ago 2021,Colombia,2
22 ago 2021,Mexico,1
22 ago 2021,Argentina,87
22 ago 2021,Peru,3
22 ago 2021,Spain,1
23 ago 2021,Ecuador,2
23 ago 2021,Argentina,98
23 ago 2021,United States,1
23 ago 2021,Bolivia,12
23 ago 2021,Spain,1
23 ago 2021,Mexico,2
23 ago 2021,Peru,2
23 ago 2021,Colombia,1
23 ago 2021,Germany,1
24 ago 2021,Brazil,1
24 ago 2021,United States,2
24 ago 2021,Colombia,3
24 ago 2021,Mexico,2
24 ago 2021,Argentina,140
24 ago 2021,Ecuador,2
25 ago 2021,Spain,1
25 ago 2021,Paraguay,1
25 ago 2021,Argentina,2194
25 ago 2021,Bolivia,18
25 ago 2021,United States,7
25 ago 2021,Canada,8
25 ago 2021,Brazil,1
25 ago 2021,Colombia,3
25 ago 2021,Peru,13
25 ago 2021,Mozambique,1
25 ago 2021,France,34
26 ago 2021,Guatemala,1
26 ago 2021,Mexico,7
26 ago 2021,Spain,1
26 ago 2021,United States,7
26 ago 2021,Colombia,1
26 ago 2021,Argentina,876
26 ago 2021,Chile,1
26 ago 2021,Paraguay,2
26 ago 2021,Brazil,3
27 ago 2021,Colombia,3
27 ago 2021,Ecuador,1
27 ago 2021,Mexico,3
27 ago 2021,Argentina,331
27 ago 2021,United States,4
27 ago 2021,Brazil,4
27 ago 2021,Spain,1
27 ago 2021,Peru,2
27 ago 2021,Paraguay,1
27 ago 2021,Bolivia,1
28 ago 2021,Uruguay,1
28 ago 2021,Colombia,2
28 ago 2021,Puerto Rico,1
28 ago 2021,Argentina,120
28 ago 2021,Italy,1
28 ago 2021,Brazil,1
28 ago 2021,Mexico,1
28 ago 2021,Bolivia,1
28 ago 2021,Spain,1
29 ago 2021,Brazil,1
29 ago 2021,Ukraine,1
29 ago 2021,Argentina,102
29 ago 2021,El Salvador,1
29 ago 2021,Spain,2
29 ago 2021,(not set),1
30 ago 2021,Peru,1
30 ago 2021,Paraguay,1
30 ago 2021,Brazil,3
30 ago 2021,Uruguay,2
30 ago 2021,Colombia,2
30 ago 2021,Germany,1
30 ago 2021,Ecuador,2
30 ago 2021,Mexico,5
30 ago 2021,Argentina,140
30 ago 2021,Bolivia,3
31 ago 2021,Colombia,1
31 ago 2021,Chile,1
31 ago 2021,Spain,1
31 ago 2021,Ecuador,1
31 ago 2021,Argentina,119
31 ago 2021,Mexico,1
31 ago 2021,United States,3
31 ago 2021,India,7
1 sept 2021,Venezuela,2
1 sept 2021,Peru,1
1 sept 2021,Spain,2
1 sept 2021,Mexico,2
1 sept 2021,Chile,2
1 sept 2021,United Kingdom,1
1 sept 2021,Argentina,176
1 sept 2021,United States,39
2 sept 2021,Paraguay,1
2 sept 2021,Spain,2
2 sept 2021,Puerto Rico,2
2 sept 2021,Mexico,13
2 sept 2021,Ecuador,1
2 sept 2021,Peru,1
2 sept 2021,El Salvador,2
2 sept 2021,Guatemala,1
2 sept 2021,Argentina,100
2 sept 2021,India,1
2 sept 2021,Italy,1
3 sept 2021,Italy,7
3 sept 2021,Argentina,117
3 sept 2021,Germany,3
3 sept 2021,Guatemala,1
3 sept 2021,Spain,1
3 sept 2021,Colombia,1
3 sept 2021,Peru,1
3 sept 2021,Mexico,5
4 sept 2021,China,1
4 sept 2021,Argentina,37
4 sept 2021,Mexico,8
5 sept 2021,Peru,1
5 sept 2021,Puerto Rico,1
5 sept 2021,Mexico,1
5 sept 2021,Paraguay,7
5 sept 2021,Argentina,39
6 sept 2021,Ukraine,1
6 sept 2021,Mexico,3
6 sept 2021,Colombia,1
6 sept 2021,Costa Rica,1
6 sept 2021,Peru,3
6 sept 2021,Argentina,149
7 sept 2021,Argentina,79
7 sept 2021,Germany,1
7 sept 2021,Mexico,4
7 sept 2021,United States,2
7 sept 2021,Guatemala,1
7 sept 2021,Bolivia,1
7 sept 2021,Ireland,1
8 sept 2021,Argentina,192
8 sept 2021,Mexico,2
8 sept 2021,Puerto Rico,2
8 sept 2021,United States,1
8 sept 2021,Uruguay,1
8 sept 2021,Colombia,5
8 sept 2021,Peru,2
9 sept 2021,Puerto Rico,1
9 sept 2021,Mexico,1
9 sept 2021,Guatemala,1
9 sept 2021,Paraguay,1
9 sept 2021,Colombia,1
9 sept 2021,Ecuador,1
9 sept 2021,Argentina,97
9 sept 2021,Ukraine,1
10 sept 2021,Peru,2
10 sept 2021,Argentina,127
10 sept 2021,Mexico,1
10 sept 2021,Spain,2
11 sept 2021,Dominican Republic,1
11 sept 2021,Paraguay,1
11 sept 2021,Argentina,22
11 sept 2021,Chile,5
11 sept 2021,Peru,1
11 sept 2021,Mexico,4
12 sept 2021,United States,5
12 sept 2021,Mexico,1
12 sept 2021,(not set),1
12 sept 2021,Costa Rica,1
12 sept 2021,Ireland,1
12 sept 2021,Peru,1
12 sept 2021,Argentina,103
13 sept 2021,United States,1
13 sept 2021,Peru,1
13 sept 2021,Spain,1
13 sept 2021,Bolivia,6
13 sept 2021,Ecuador,2
13 sept 2021,Ukraine,1
13 sept 2021,Mexico,3
